NPN;construction;preposition;noun;pre_lemma;context_pre;costr;context_post;number_of_noun;Type;other_cxn;meaning;syntactic_function
grado a grado;yes;a;grado;condurre;Catturato dalle sempre più sottili distinzioni e puntualizzazioni che lo conducono;grado a grado;"verso le profondità del microcosmo, il lettore ha la sorpresa di trovarsi alla fine in un terreno che ha le dimensioni dell'universo e un colore umano inconfondibile: E fortuna d'essermi senza volere trovato quasi solo usufruttuario d'un territorio senza confini, in un mondo spezzettato ormai in tante proprietà private, dove non è più palmo che non sia chiuso da cancelli cinto da filo spinato, ringhioso di cani da guardia; desideroso io solo di qualcosa che nessuno mi disputa, nessuno anzi vede (e se chi passa chiede, alla spiegazione sorride incredulo o commiserante).";sg;_;_;succession/iteration/distributivity;modifier
corpo a corpo;yes;a;corpo;combattimento;Tauro cercò di fermarlo: per qualche istante la sua rocciosa complessione, il suo coraggio, l'abilità nel duello e l'esperienza di mille combattimenti;corpo a corpo;parvero mettere in difficoltà il guerriero germanico.;sg;_;_;juxtaposition/contact;modifier
volta a volta;yes;a;volta;fare;Di questo l'esperienza interiore, il mio sentirmi si fa;volta a volta;avvertito.;sg;_;_;succession/iteration/distributivity;modifier
corpo a corpo;yes;a;corpo;danza;Il killer - ballerino e le cubiste - prede erano impegnati in una danza;corpo a corpo;molto coinvolgente.;sg;_;_;juxtaposition/contact;modifier
spalla a spalla;yes;a;spalla;e;Tutto sommato, l'Italia, partita tardi, ha recuperato, piazzandosi dietro la Germania e;spalla a spalla;con gli inglesi.;sg;_;_;juxtaposition/contact;modifier
volta a volta;yes;a;volta;comprendere;Chiarite le tappe di questo itinerario, resta solo da comprendere,;volta a volta;, a quale di esse si trovi un'anima, quale stadio di sviluppo abbia raggiunto una comunità o un popolo, per partire da ciò che hanno compreso e condurli, secondo i tempi di crescita stabiliti da Dio, alla pienezza della conoscenza divina.;sg;_;_;succession/iteration/distributivity;modifier
spalla a spalla;yes;a;spalla;sfrenato;Alessandro diede il segnale e tutti i destrieri si lanciarono al galoppo sfrenato,;spalla a spalla;, testa a testa nella pianura deserta: sembravano furie infernali partorite dall'Ade.;sg;_;_;juxtaposition/contact;modifier
foglia a foglia;yes;a;foglia;scomparire;Nanni guarda il triangolino di frittata deflagrare e ricomporsi nel piatto di Cecilia, mentre l'insalata scompare;foglia a foglia;con estenuante lentezza, e tutte le cose che vorrebbe dirle non le può dire.;sg;_;_;succession/iteration/distributivity;modifier
corpo a corpo;yes;a;corpo;lotta;"Temi di attualità: la paura del domani, il Duemila è alle porte; il fascino del messaggio predicatorio; la lotta";corpo a corpo;tra ragione e cuore.;sg;_;_;juxtaposition/contact;modifier
volta a volta;yes;a;volta;denominare;Emma (Iaia Forte) e Salvatore, denominato;volta a volta;Sal o Tore (Tommaso Ragno), sono una coppia in crisi che tenta di riattizzare il fuoco recitando - ad uso privato - il proprio rapporto.;sg;_;_;succession/iteration/distributivity;modifier
palmo a palmo;yes;a;palmo;terra;Ma le guerre non si vincono né in aria né sull'acqua, si vincono sulla terra,;palmo a palmo;, uomo contro uomo.;sg;_;_;succession/iteration/distributivity;modifier
spalla a spalla;yes;a;spalla;sorgere;Le teste giganti dei candidati sorridono a gara, e Galerio dice che sembrano mostri, mostri che sorgono;spalla a spalla;dalle viscere della terra.;sg;_;_;juxtaposition/contact;modifier
spalla a spalla;yes;a;spalla;Polo;Torino, Rifondazione apre a Castellani L'ex ministro Costa corre per il Polo,;spalla a spalla;con il sindaco.;sg;_;_;juxtaposition/contact;modifier
corpo a corpo;yes;a;corpo;scontro;Non possedeva più la pistola e la spranga che aveva trovato si sarebbe rivelata utile solo in uno scontro;corpo a corpo;.;sg;_;_;juxtaposition/contact;modifier
volta a volta;yes;a;volta;dovere;Un agente di cambio, un venditore, una segretaria, un dirigente delle ferrovie, un professore universitario, un direttore d'albergo, devono;volta a volta;offrire un tipo di personalità diverso che, indipendentemente dalle differenze tra l'una e l'altra, deve rispondere sempre a una condizione: essere richiesto.;sg;_;_;succession/iteration/distributivity;modifier
corpo a corpo;yes;a;corpo;duello;Pare abbia ucciso di sua mano un ribelle della tribù dei cadusi in un duello;corpo a corpo;.;sg;_;_;juxtaposition/contact;modifier
volta a volta;yes;a;volta;opportunamente;L'intento spiccatamente divulgativo non impedisce di raggiungere l'obiettivo di fornire una panoramica aggiornata e precisa, anche dal punto di vista quantitativo, di tutti questi fenomeni, rinviando opportunamente,;volta a volta;, alle fonti e alle indagini più approfondite pertinenti i diversi temi trattati.;sg;_;_;succession/iteration/distributivity;modifier
spalla a spalla;yes;a;spalla;fila;Poi, furono costretti a fermarsi quando un contingente delle truppe di Sua Maestà Tenebrosa, in fila;spalla a spalla;, arrivò a passo di marcia lungo la strada.;sg;_;_;juxtaposition/contact;modifier
fiocco a fiocco;yes;a;fiocco;a;La neve continuava a cadere, fiocco a;fiocco a fiocco;accresceva lo spessore di bianco e di silenzio, senso di distanza dal resto del mondo.;sg;_;_;succession/iteration/distributivity;modifier
corpo a corpo;yes;a;corpo;uomo;Elias insegnava ai popolani come schierarsi in falange, puntare le picche, affrontare un uomo;corpo a corpo;.;sg;_;_;juxtaposition/contact;modifier
corpo a corpo;yes;a;corpo;scontro;Per contro la loro forze e il loro fisico non sono assolutamente adatti nello scontro;corpo a corpo;.;sg;_;_;juxtaposition/contact;modifier
spalla a spalla;yes;a;spalla;oggi;Se per decenni si sono vicendevolmente ignorate, Italia e Albania sono oggi;spalla a spalla;.;sg;_;_;juxtaposition/contact;modifier
volta a volta;yes;a;volta;dare;Per tutto il tragitto padre Boni non aveva aperto bocca se non per dargli,;volta a volta;, le indicazioni per l'itinerario da seguire.;sg;_;_;succession/iteration/distributivity;modifier
palmo a palmo;yes;a;palmo;bosco;In questo modo, i vari eserciti impegnati nella ricerca del tesoro alchemico si sono visti costretti a perlustrare i boschi;palmo a palmo;, sprecando tutta la notte in una lunga serie di appostamenti e di perquisizioni.;sg;_;_;succession/iteration/distributivity;modifier
palmo a palmo;yes;a;palmo;osservare;Tutte le auto vengono osservate;palmo a palmo;, illuminate da fortissime luci bianche.;sg;_;_;succession/iteration/distributivity;modifier
4 su 4;no;su;4;un;Il suo score recita un;4 su 4;dalla grande distanza e 13 punti nei 13 minuti decisivi per affossare definitivamente la Scavolini.;X;NumPNum;no;distractor;_
18 su 18;no;su;18;compatto;La serie A ha votato compatta,;18 su 18;- afferma Galliani - per il ' lodo' che ha preso il mio nome, che prevedeva 3 retrocessioni dalla A e 5 promozioni dalla B, e dall' anno prossimo a regime 3 retrocessioni e 3 promozioni.;X;NumPNum;no;distractor;_
interessi su interessi;no;su;interesse;mio;Io che sono fiorentina, forse avrei qualche motivo in più per pensarlo, ma preferisco spostare i miei;interessi su interessi;"più ""puliti"" perchè il calcio sicuramente non lo è.";sg;N_extended;no;;_
6 su 6;no;su;6;femmina;Utilizzarono questa possibilità soprattutto le femmine (;6 su 6;), ma anche alcuni maschi (4 su 12), quindi nel complesso poco più del 50 % della classe.;X;NumPNum;no;distractor;_
Roma su Roma;no;su;Roma;da;E se io mando un messaggio da;Roma su Roma;dovrei essere tutelato dalle leggi italiane, rispetto alle intenzioni piratesche delle aziende Usa.;X;thematic_target;no;distractor;_
uomini su uomini;no;su;uomo;di;C'è anche la violenza di;uomini su uomini;, donne contro le donne, adulti su bambini, giovani contro anziani e via di questo passo.;pl;thematic_target;no;distractor;_
satellite su satellite;no;su;satellite;via;Accesso ad alta velocità al Backbone Internet Europeo e connettività a banda larga, utilizzando tecnologia satellitare bidirezionale mediante canale di comunicazione bidirezionale via;satellite su satellite;geostazionario opportunamente posizionato, e connessione via fibra al Backbone Internet Europeo, con relativa manutenzione ed assistenza tecnica.;sg;N_extended;no;distractor;_
5 su 5;no;su;5;di;Questa volta è la Juventus a sbagliare di meno, anzi a non sbagliare proprio nulla visto che mette a segno uno score di;5 su 5;, mentre per il Milan è fatale l' errore di Brocchi.;X;NumPNum;no;distractor;_
6 su 6;no;su;6;di;Sarà ricordata come la stagione del;6 su 6;: l' intera pallavolo bellunese è retrocessa.;X;NumPNum;no;distractor;_
radio su radio;no;su;radio;a;Proprio stamattina presto, verso le 5 circa seguivo il programma alla;radio su radio;"1 ""istruzioni per l' uso"" e uno degli argomenti era per l' appunto il blog, si parlava di quanti blog esistono in Italia, circa 30000, (pensavo ce ne fossero di più) mentre in Francia sono 3000000!";sg;proper_name_inglobation;no;distractor;_
Venezia su Venezia;no;su;Venezia;di;Pubblicazione di alcune foto di;Venezia su Venezia;Radio TV e Venetian Holiday.;X;proper_name_inglobation;no;distractor;_
uomo su uomo;no;su;uomo;di;Il sistema odioso di sfruttamento di;uomo su uomo;.;sg;thematic_target;no;distractor;_
80 su 80;no;su;80;prendere;"Alla risposta: ""dovevate o dovevano studiare di più"" noi replichiamo in questo modo: ""anche se tutti gli studenti avessero preso";80 su 80;comunque tantissimi sarebbero tornati a casa!;X;NumPNum;no;distractor;_
Italia su Italia;no;su;Italia;in;"Una curiosità: Sandra Vidal ha partecipato alla versione americana del programma "" Popstars "", trasmesso anche in";Italia su Italia;1.;X;proper_name_inglobation;no;distractor;_
energia su energia;no;su;energia;di;Tradotto in italiano è il ritorno di;energia su energia;"investita; è un rapporto tra due valori numerici espressi in kWh.";sg;N_extended;no;distractor;_
facebook su facebook;no;su;facebook;di;la censura su facebook esiste, non si deve parlare male di;facebook su facebook;e non si devono aprire discorsi seri che non c'entrano con le informazioni private che servono 1: a controllarti 2: a sapere cosa pensano i giovani su determinati prodotti.;X;thematic_target;no;distractor;_
autonomia su autonomia;no;su;autonomia;di;Che ripeto che ricordo sono quelle delle inchieste sui gruppi terroristici Brigate Rosse prima linea sono quelli dell'inchiesta di;autonomia su autonomia;operaia inchiesta com'era sette aprile.;sg;proper_name_inglobation;no;distractor;_
Pippo su Pippo;no;su;Pippo;su;La spesa per la riparazione, ammontante a venti euro, da ripartirsi tra tutti i condomini, graverà: su Martino su;Pippo su Pippo;e Martino in parti uguali per un terzo su Martino e per due terzi su Pippo.;X;N_extended;no;distractor;_
3 su 3;no;su;3;con;Da segnalare anche un ottima prestazione di Cazzulo con;3 su 3;da due e 2 su 2 dalla lunetta, in momenti importanti della gara.;X;NumPNum;no;distractor;_
mille su mille;no;su;mille;sembrare;Il prezzo è stato 8.500 che mi sembra,; mille su mille;giù in linea con quello che si vede in giro.;sg;NsuNgiù;yes;distractor;_
Saturno su Saturno;no;su;Saturno;di;Con il transito di ritorno di ;Saturno su Saturno;"natale ti potrebbe creare solo una certa ""accettazione"" e crescita nel campo descritto.";X;N_extended;no;;_
4 su 4;no;su;4;provincia;La regione meno virtuosa è risultata la Sardegna, dove il 100% delle province (;4 su 4;) supera i 60 giorni d' attesa (con Oristano e Cagliari in grado di fornire la prestazione non prima di 4 mesi).;X;NumPNum;no;distractor;_
Berlusconi su Berlusconi;no;su;Berlusconi;di;Va bene bene pubblicare in prima pagina una barzelletta di;Berlusconi su Berlusconi;, ma vi sia perlomeno il buon senso di dire al titolista di non mettere come titolo LA BATTUTA finale...;X;thematic_target;no;distractor;_
giornalisti su giornalisti;no;su;giornalista;di;Torna l' estate, tornano puntuali come le zanzare i libri di; giornalisti su giornalisti;e con la calura tornano a scoppiare anche le polemiche tra gli anchormen di casa Mediaset, in primis quella tra Emilio Fede ed Enrico Mentana.;pl;thematic_target;no;distractor;_
2 su 2;no;su;3;e;Da segnalare anche un ottima prestazione di Cazzulo con 3 su 3 da due e;2 su 2;dalla lunetta, in momenti importanti della gara.;X;NumPNum;no;distractor;_
grigio su grigio;no;su;grigio;bicolore;Innanzitutto, sono stati introdotti nuovi colori per la plancia bicolore;grigio su grigio;e blu su grigio.;sg;thematic_target;no;distractor;_
6 su 6;no;su;6;contenere;Osimo ha totalizzato 10 su 10 per quel che concerne i contenuti,;6 su 6;per la programmazione, 6 su 7 per l' originalità e 6 su 7 per la grafica.;X;NumPNum;no;distractor;_
18 su 18;no;su;18;strappare;Io penso che se una persona si impegna, comincia a farlo all' universita' ... magari prendendo dei buoni voti agli esami senza andare a tentare, strappando;18 su 18;.;X;NumPNum;no;distractor;_
24 su 24;no;su;24;vicinanza;Infatti la scommessa era quella dell' accompagnamento educativo, la presenza, la vicinanza;24 su 24;ore per tot mesi verso chi ne aveva bisogno.;X;NumPNum;no;distractor;_
22 su 22;no;su;22;scorso;In tempi più recenti, nel giugno scorso,;22 su 22;attentati sono abortiti.;X;NumPNum;no;distractor;_
scuola a scuola;no;a;scuola;da;In questo modo si eliminerebbero anche le disparità esistenti nella qualità dell'istruzione fornita da;scuola a scuola;.;sg;PNPN;yes;distractor;_
uomo a uomo;no;a;uomo;da;Al momento risulta che il contagio umano da influenza aviaria avviene con il contatto diretto con animali infetti, non si hanno prove di una trasmissione del virus da;uomo a uomo;.;sg;PNPN;yes;distractor;_
bambino a bambino;no;a;bambino;da;Eppure non è mai stato provato un caso al mondo di contagio da;bambino a bambino;.;sg;PNPN;yes;distractor;_
artista ad artista;no;a;artista;da;Lo spessore dello strato pittorico varia da;artista ad artista;e dalla tecnica impiegata.;sg;PNPN;yes;distractor;_
uomo a uomo;no;a;uomo;da;Vi segnaliamo anche l'accusa pesantissima dell'animatore del sito pacifista Peacelink, Alessandro Marescotti, ai tecnici che si sono resi conniventi della truffa del baco del millennio: un confronto da;uomo a uomo;nella rubrica Delfino.;sg;PNPN;yes;distractor;_
donna a donna;no;a;donna;aggiungere;Vai ora, non stare a perdere tempo, aggiungi;donna a donna;, e non metterti a contare.;sg;verbal;yes;distractor;_
donna a donna;no;a;donna;da;Ma se vuole un consiglio da;donna a donna;non lo farei.;sg;PNPN;yes;distractor;_
essere ad essere;no;a;essere;da;Sembrano interconnesse in una sfida infinita che si tramanda da corpo a corpo, da anima ad anima, da;essere ad essere;.;sg;PNPN;yes;distractor;_
uomo a uomo;no;a;uomo;ovunque;" centinaia di cittadini sono stati contagiati quando era chiaro che il patogeno si trasmetteva da""";uomo a uomo;, ma era vietato dirlo per preservare la stabilità.;sg;PNPN;yes;distractor;_
mistero a mistero;no;a;mistero;aggiungere;"Nel comunicato con cui annuncia l'operazione, infatti, Interbanca sottolinea che la società ""fa riferimento a un medio gruppo industriale italiano"", mantenendo segreto il suo nome e aggiungendo";mistero a mistero;.;sg;verbal;yes;distractor;_
lezione a lezione;no;a;lezione;da;Ho usato la lametta mentre ero ubriaca, ma era da tempo che pensavo di farlo, e in tutto quel periodo non vivevo ma passavo da;lezione a lezione;come se vivessi.;sg;PNPN;yes;distractor;_
zona a zona;no;a;zona;da;Tuttavia, produttori e consumatori hanno una conoscenza imprecisa e incompleta di tali leggi, tanto che i prezzi possono variare ampiamente da;zona a zona;.;sg;PNPN;yes;distractor;_
uomo a uomo;no;a;uomo;da;Il contagio è solo interumano, vale a dire che la varicella si trasmette solo da;uomo a uomo;e non da animale ad uomo.;sg;PNPN;yes;distractor;_
zona a zona;no;a;zona;da;Quest'ultima si è frammentata in una pluralità di dialetti che talora, come a esempio a Bologna, variano da;zona a zona;della città.;sg;PNPN;yes;distractor;_
proprietà a proprietà;no;a;proprietà;vecchio;Se passerà l'operazione Integritas-Palermo, valutata nell'ordine di 200 milioni di euro, è prevedibile una moltiplicazione di transazioni dalle vecchie;proprietà a proprietà;sempre meno trasparenti.;sg;N_extended;no;distractor;_
uomo a uomo;no;a;uomo;da;Poi smise di correre e mi salutò da;uomo a uomo;.;sg;PNPN;yes;distractor;_
donna a donna;no;a;donna;da;"Ai margini di un recente convegno sulla giustizia minorile, una procuratore aggiunta raccontava ""da";donna a donna;""" una storia che però non poteva mettere nelle sue relazioni ufficiali, la storia di Miriam, una bambina nordafricana di 11 anni, e di Carla, la sua compagna di banco italiana.";sg;PNPN;yes;distractor;_
zona a zona;no;a;zona;da;Dobbiamo assolutamente fare una politica del tutto diversa da;zona a zona;.;sg;PNPN;yes;distractor;_
ospedale a ospedale;no;a;ospedale;da;Il rischio di aborto è intorno all'1% per entrambi gli esami, ma le percentuali variano da;ospedale a ospedale;.;sg;PNPN;yes;distractor;_
bocca a bocca;no;a;bocca;da;Per non far cadere il sugo prendendolo con le dita, glielo passò da;bocca a bocca;.;sg;PNPN;yes;distractor;_
provincia a provincia;no;a;provincia;da;La parte più sostanziosa della domanda regionale di alloggi è garantita da chi si trasferisce da un'altra regione o da;provincia a provincia;: oltre il 39 per cento.;sg;PNPN;yes;distractor;_
abbondanza ad abbondanza;no;a;abbondanza;aggiungere;Anche per i Benetton il miliardo messo a disposizione dalla Cassa, con l'astensione in consiglio di Viesti e di un altro componente, sembra aggiungere;abbondanza ad abbondanza;.;sg;verbal;yes;distractor;_
massacri a massacri;no;a;massacri;aggiungere;Sottintendeva: ne abbiamo abbastanza di questi generali che aggiungono;massacri a massacri;e, invece, dovrebbero trovare un terreno d'intesa concreto con le forze democratiche.;sg;verbal;yes;distractor;_
uomo a uomo;no;a;uomo;da;"Gli esperti, nel frattempo, ritengono che la trasmissione del virus dell'""influenza dei polli"" sia possibile anche da";uomo a uomo;, tuttavia i test conclusi finora hanno rivelato solo geni animali.;sg;PNPN;yes;distractor;_
uomo a uomo;no;a;uomo;da;Zika, inoltre, si rivelò molto più complicato di Ebola: mentre Ebola si diffonde quasi esclusivamente da;uomo a uomo;, Zika viene perlopiù trasmesso attraverso punture di zanzara.;sg;PNPN;yes;distractor;_
donna a donna;no;a;donna;da;Sono villana, lo sai già, e se c'è qualcosa che mi mette di malumore sono le sedute di confidenze da;donna a donna;, per cui gradirei che mi risparmiassi le tue.;sg;PNPN;yes;distractor;_
scienziato a scienziato;no;a;scienziato;da;L'interpretazione di una teoria, diversa da;scienziato a scienziato;, ha però costituito in molti casi lo spunto per nuove scoperte.;sg;PNPN;yes;distractor;_
provincia a provincia;no;a;provincia;da;Secondo i risultati della ricerca le scelte imprenditoriali si differenziano da;provincia a provincia;.;sg;PNPN;yes;distractor;_
amici ad amici;no;a;amici;fratello;Riconosco i tanti cognomi della comunità, rivedo le loro storie, riunisco figli a genitori, fratelli a fratelli,;amici ad amici;"; ma la pietà di chi resta può essere sufficiente?";pl;verbal;yes;distractor;_
zona a zona;no;a;zona;da;Una unione spesso ripetuta in molte bottiglie campane con i risultati molto diversi da;zona a zona;.;sg;PNPN;yes;distractor;_
=======
cifre su cifre;yes;su;cifra;sopportare;Non so come fai a sopportare;cifre su cifre;tutti i giorni.;pl;_;_;greater_plurality/accumulation;nominal
saponi su saponi;yes;su;sapone;svanire;Mi lavo e mi rilavo, svaniscono;saponi su saponi;, asciugamani e salviette si impregnano d'acqua.;pl;_;_;greater_plurality/accumulation;nominal
fogli su fogli;yes;su;foglio;togliere;Non facevo altro che togliere;fogli su fogli;di giornali sporchi di merda dalla sua gabbia.;pl;_;_;greater_plurality/accumulation;nominal
chilometri su chilometri;yes;su;chilometro;Marte;Le pianure spoglie di Marte,;chilometri su chilometri;di rovine deserte, si stendevano nel buio.;pl;_;_;greater_plurality/accumulation;nominal
strato su strato;yes;su;strato;cipolla;A sua volta, il pensiero si divide, come dire, anche da se stesso, in accumulo, foglio sopra foglio, azione dopo ricordo, riflessione sopra decisione, lasciandomi come una grande cipolla,;strato su strato;, nel cui cuore profondo risuonano, lancinanti e abissali, le parole del Grande Matthys, il Dio Fornaio.;sg;_;_;succession/iteration/distributivity;modifier
assalti su assalti;yes;su;assalto;lanciare;Sull'ala destra, la cavalleria di Besso si era infranta contro la massa della fanteria pesante greca, ma continuava a lanciare;assalti su assalti;, a ondate, come marosi che frangevano contro le rocce.;pl;_;_;greater_plurality/accumulation;nominal
permessi su permessi;yes;su;permesso;necessario;Il secondo problema è quello del rispetto delle norme: per gestire correttamente una discoteca sarebbero necessari;permessi su permessi;, certificati su certificati.;pl;_;_;greater_plurality/accumulation;nominal
